IGDB ID,Game name,Game release date,IGDB Edition ID,Game Edition name,Platform,Type,Status,Completion,Ownership,Acquisition,State,Format,Digital service,Subscription,Playtime,Times completed,Completion date,Completion date type,Progress notes,Borrowed from,Returned to owner,Lent to,Lent out,Condition,Region,Collection notes,Amount paid,Acquisition date,Acquisition Source,Additional Cost,Game condition,Manual condition,Box condition,Manual progress,Acquisition Notes,Rating (Score),Rating (Gameplay),Rating (Sound),Rating (Story),Rating (Visual),Rating (Accessibility),Tags,Date added,Last updated
8652,"Axiom Verge",2015-03-31,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
24412,"ARK: Survival of the Fittest",2016-03-15,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T13:57:43.000Z
10239,"Ark: Survival Evolved",2017-08-27,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,197,,,,,,,,,,,,,,,,,,,,,4,3,5,5,3,4,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
35705,"Avalanche 2: Super Avalanche",2015-06-11,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T13:59:43.000Z
20049,"Battle Fantasia -Revised Edition-",2015-07-07,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
24608,"Arcana Heart 3: Love Max!!!!!",2014-09-23,,,Windows PC,,Played,Unfinished,Owned,,,Digital,Steam,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
35189,"Barony",2015-06-23,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,820,,,,"","",,"",,,,"",,,,,,,,,"",6,,,,,,,2024-02-19T14:39:17.000Z,2025-07-08T15:53:33.000Z
15710,"Aviary Attorney",2015-12-22,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
11260,"Armello",2015-01-22,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
10373,"Azure Striker Gunvolt",2014-08-20,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
27719,"Ape Out",2019-02-28,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,61,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
12511,"Battle Chasers: Nightwar",2017-10-03,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T14:01:22.000Z
23689,"Battle Chef Brigade",2017-11-20,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
7687,"Battleborn",2016-05-03,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:04:02.000Z
23212,"Aven Colony",2017-07-25,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T13:59:55.000Z
25741,"Ashes of the Singularity: Escalation",2016-11-10,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T13:58:18.000Z
24105,"Aporia: Beyond the Valley",2017-07-19,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T13:57:23.000Z
27344,"Barotrauma",2023-03-13,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,384,,,,"","",,"",,,,"",,,,,,,,,"",6,,,,,,,2024-02-19T14:39:17.000Z,2025-07-08T15:53:40.000Z
109611,"Beat Hazard 2",2019-10-16,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-09T18:48:17.000Z
44228,"Arcana Heart 3: Love Max Six Stars!!!!!",2014-12-04,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
302647,"Bad North: Jotunn Edition",2019-07-24,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-05-28T13:21:13.000Z
65824,"Avernum 3: Ruined World",2018-01-31,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T14:00:19.000Z
76954,"Atomicrops",2020-05-28,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
83983,"Astro Joust",2018-03-28,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
22397,"Bear With Me",2016-08-08,84023,"Bear With Me: Collector's Edition",Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-01-18T10:09:28.000Z
18279,"BattleTech",2018-04-24,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
501,"Batman: Arkham City",2011-10-18,21704,"Batman: Arkham City - Game of the Year Edition",Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:04:11.000Z
5503,"Batman: Arkham Knight",2015-06-23,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
500,"Batman: Arkham Asylum",2009-08-25,27862,"Batman: Arkham Asylum - Game of the Year Edition",Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-01-18T09:49:11.000Z
107217,"Automachef",2019-07-22,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T13:59:08.000Z
133408,"Banners of Ruin",2021-07-29,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
129107,"As Far as the Eye",2020-09-10,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
134502,"Atom RPG: Trudograd",2021-09-13,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-08T13:58:51.000Z
103289,"Battletoads",2020-08-20,,,Windows PC,,Playing,Unfinished,Owned,,,Digital,Steam,,166,,,,"","",,"",No,,,"",,,,,,,,,"",7,7,5,6,6,7,,2024-02-19T14:39:17.000Z,2025-05-13T20:28:13.000Z
28842,"Battlestar Galactica Deadlock",2017-08-31,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:39:17.000Z,2025-06-09T18:48:07.000Z
145319,"Arcade Paradise",2022-08-11,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
200473,"Baldi's Basics Classic Remastered",2022-10-21,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
204506,"Arkanoid: Eternal Battle",2022-10-27,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2024-02-19T14:39:17.000Z
191897,"Aperture Desk Job",2022-03-01,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:02:34.000Z
34518,"Atari Vault",2016-03-24,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,179,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
1333,"Pong",1972-11-29,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
2235,"Centipede",1981-06-06,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
2754,"Breakout",1976-05-13,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
4604,"Millipede",1982-11-12,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
4909,"Haunted House",1982-02-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
5667,"Circus Atari",1979-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
5689,"Basketball",1980-08-25,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
7758,"Asteroids",1979-11-17,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
9757,"Yars' Revenge",1982-05-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
11151,"Checkers",1980-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
11207,"Crystal Castles",1983-07-08,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
11854,"3-D Tic-Tac-Toe",1979-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
11859,"Air-Sea Battle",1977-09-11,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
11870,"Desert Falcon",1987-12-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
12313,"Missile Command",1980-07-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
12321,"Super Breakout",1978-09-21,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
12323,"Fatal Run",1990-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
12894,"Off the Wall",1989-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
13689,"Asteroids Deluxe",1981-03-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
15383,"Tempest",1981-10-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
15562,"Outlaw",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
16759,"Combat",1977-09-11,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
16970,"Sky Diver",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
16973,"Lunar Lander",1979-08-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17014,"Swordquest: Earthworld",1982-10-15,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17015,"Swordquest: Fireworld",1983-02-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17016,"Swordquest: Waterworld",1983-08-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17017,"Canyon Bomber",1977-11-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17019,"Demons to Diamonds",1982-07-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17020,"Dodge 'Em",1980-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17024,"Flag Capture",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17025,"Human Cannonball",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17240,"Radar Lock",1989-12-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17246,"Gravitar",1982-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17251,"Warlords",1980-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17258,"Basic Math",1977-09-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
17259,"Hangman",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
70265,"Maze Craze: A Game of Cops 'n Robbers",1980-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18002,"Surround",1977-09-11,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18005,"Bowling",1979-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18007,"Double Dunk",1989-05-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18204,"Steeplechase",1975-10-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18393,"Sprint 1",1978-01-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18405,"Space Duel",1982-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18407,"Basketball",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18415,"Miniature Golf",1979-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18416,"RealSports Baseball",1982-10-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18417,"RealSports Boxing",1987-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18418,"RealSports Football",1982-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18419,"RealSports Tennis",1983-04-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18420,"RealSports Volleyball",1982-11-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18421,"Slot Machine",1979-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18422,"Slot Racers",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18423,"Sprint Master",1989-03-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18427,"Stellar Track",1981-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18455,"Black Widow",1983-02-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18456,"Liberator",1982-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18469,"Red Baron",1980-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18584,"Stunt Cycle",1976-01-28,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
18649,"Night Driver",1976-10-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
27230,"Blackjack",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
39384,"Major Havoc",1983-02-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
40574,"RealSports Soccer",1982-11-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
40698,"Save Mary",2005-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
40700,"RealSports Basketball",2010-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
40713,"Quadrun",1983-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
40723,"A Game of Concentration",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
41108,"Secret Quest",1989-02-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
41530,"Blackjack",1977-09-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
46877,"Video Pinball",1980-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
49118,"Street Racer",1977-09-11,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
54791,"Video Olympics",1977-09-11,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
54792,"Space War",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
54797,"Casino",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
54843,"Brain Games",1978-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
63993,"Return to Haunted House",2005-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
81283,"Super Baseball",1984-09-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
85967,"Breakout",2018-11-09,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
89441,"Super Asteroids",2018-03-08,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
94923,"Super Football",1989-12-31,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:26.000Z
108544,"Concentration",,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:27.000Z
218804,"Centipede",1983-03-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:27.000Z
239518,"Star Raiders",1982-09-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T14:39:17.000Z,2025-02-23T21:03:27.000Z
20,"BioShock",2007-08-21,,,Windows PC,,Played,Beaten,Owned,,,Digital,Steam,,952,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T14:40:22.000Z,2024-02-19T14:40:22.000Z
34293,"BioShock Remastered",2016-09-14,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:40:22.000Z,2025-06-08T14:02:58.000Z
15856,"Bionic Commando Rearmed",2008-08-13,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,,"",4,,,,,,,2024-02-19T14:40:22.000Z,2025-06-08T14:02:30.000Z
